record_id,protocol_id,scenario,variant,variant_status,training_seed,evaluation_episode_index,robot_count,training_episodes,validation_points,safety_envelope,control_step_s,fully_successful_episode,collision_episode,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,intervention_ratio,mean_policy_inference_time_ms,p95_policy_inference_time_ms,active_conflict_edge_count_mean,possible_edge_count,edge_density_mean,checkpoint_sha256,source_commit,config_sha256
abl__mixed_complex__Fully-connected_GAT__seed6__ep07,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,6,7,4,100,20,ON,0.1,1,0,0,0,46.755416,49.517899,0.919477,21.622784,22.822,0.9475,0.795137,0.672845,1,0.809821,0.774094,0.315723,0.9542,1.3899,3.3905,12,0.282542,e74746e4d7f84a1df3b44a7ef354368b27c805feef1f3e065c48151b11177900,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed6__ep08,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,6,8,4,100,20,ON,0.1,1,0,0,0,47.025207,50.215564,0.884965,21.20759,23.1342,0.9167,0.781124,0.692325,1,0.799172,0.768356,0.296823,0.7901,1.65,2.8947,12,0.241225,e74746e4d7f84a1df3b44a7ef354368b27c805feef1f3e065c48151b11177900,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed6__ep09,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,6,9,4,100,20,ON,0.1,1,0,0,0,44.963837,47.785094,0.834012,20.810554,23.1195,0.9001,0.790165,0.671516,1,0.812339,0.781454,0.306113,0.8447,1.6006,3.0133,12,0.251108,e74746e4d7f84a1df3b44a7ef354368b27c805feef1f3e065c48151b11177900,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep00,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,0,4,100,20,ON,0.1,1,0,0,0,46.453461,50.243885,0.900964,21.750343,22.9279,0.9486,0.778697,0.778533,2,0.846961,0.793308,0.270141,0.7407,1.6521,2.1135,12,0.176125,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep01,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,1,4,100,20,ON,0.1,1,0,0,0,48.72981,52.287122,0.947275,21.653006,23.0095,0.941,0.77108,0.777725,1,0.796616,0.825064,0.285411,0.8698,1.493,2.5817,12,0.215142,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep02,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,2,4,100,20,ON,0.1,1,0,0,0,46.526196,50.120474,1.003294,21.743946,23.0893,0.9417,0.77613,0.822099,0,0.841775,0.831017,0.271782,0.8871,1.3,2.6373,12,0.219775,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep03,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,3,4,100,20,ON,0.1,1,0,0,0,47.773162,51.243037,1.09409,20.732135,23.0576,0.8991,0.763302,0.810467,0,0.84522,0.842828,0.28229,0.8433,1.6654,2.0424,12,0.1702,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep04,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,4,4,100,20,ON,0.1,1,0,0,0,47.516799,51.150864,0.937476,21.102127,23.1777,0.9105,0.774319,0.855038,0,0.837571,0.802713,0.291645,0.8448,1.3171,2.7283,12,0.227358,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep05,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,5,4,100,20,ON,0.1,1,0,0,0,46.610465,49.573066,0.99922,21.1865,23.0716,0.9183,0.77823,0.825932,1,0.845518,0.815833,0.271048,0.7009,1.5616,2.7867,12,0.232225,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep06,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,6,4,100,20,ON,0.1,1,0,0,0,48.135516,51.224963,0.977787,22.063737,23.0095,0.9589,0.768806,0.833102,0,0.840029,0.823517,0.28091,0.7044,1.6084,1.9114,12,0.159283,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep07,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,7,4,100,20,ON,0.1,1,0,0,0,48.594572,52.009308,1.04608,21.68772,22.9467,0.9451,0.770063,0.774725,1,0.82653,0.826973,0.27969,0.9511,1.6126,2.8796,12,0.239967,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep08,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,8,4,100,20,ON,0.1,1,0,0,0,46.536997,49.629287,0.919107,21.636583,23.1823,0.9333,0.766867,0.813249,0,0.801989,0.815541,0.273071,0.7756,1.4591,2.4384,12,0.2032,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed7__ep09,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,7,9,4,100,20,ON,0.1,1,0,0,0,49.297355,52.783801,1.016536,22.507449,22.9642,0.9801,0.769506,0.795201,1,0.823383,0.826795,0.271151,0.817,1.5591,2.0184,12,0.1682,834b9fc8cfe54c848b1b008b8df659eb012e3f430b165cbdf07ad29570037fa3,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__w/o_GAT__seed0__ep00,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,0,4,100,20,ON,0.1,1,0,0,0,49.044217,50.58369,0.913454,21.3214,23.0091,0.9267,0.751183,0.70933,0,0.790767,0.830518,0.301751,0.7527,1.5436,2.67,12,0.2225,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep01,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,1,4,100,20,ON,0.1,1,0,0,0,48.058721,50.072795,0.684249,21.2186,23.1342,0.9172,0.787538,0.693561,0,0.76576,0.832688,0.331791,0.7829,1.5964,2.34,12,0.195,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep02,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,2,4,100,20,ON,0.1,1,0,0,0,48.39717,50.966668,0.874992,21.2915,22.9326,0.9284,0.776765,0.701073,0,0.791732,0.797307,0.309809,0.8118,1.5648,2.85,12,0.2375,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep03,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,3,4,100,20,ON,0.1,1,0,0,0,47.997401,50.978548,0.871935,21.2294,23.0527,0.9209,0.799744,0.734428,0,0.756091,0.801306,0.307824,0.8599,1.5518,1.99,12,0.165833,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep04,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,4,4,100,20,ON,0.1,1,0,0,0,48.925451,51.208762,0.729929,21.3997,23.1777,0.9233,0.775764,0.717059,1,0.785034,0.802864,0.31176,0.7977,1.6878,2.87,12,0.239167,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep05,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,5,4,100,20,ON,0.1,1,0,0,0,47.564617,50.53538,0.908255,21.2307,23.1388,0.9175,0.776034,0.737341,1,0.803053,0.828692,0.313428,0.9651,1.4259,2.03,12,0.169167,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep06,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,6,4,100,20,ON,0.1,1,0,0,0,44.954372,51.016354,0.705971,21.307,22.9948,0.9266,0.802367,0.685105,1,0.790978,0.832563,0.311601,0.8665,1.6623,3.35,12,0.279167,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep07,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,7,4,100,20,ON,0.1,1,0,0,0,47.342398,50.466095,0.9034,21.266,23.0529,0.9225,0.765588,0.724717,1,0.794297,0.768671,0.324154,0.8623,1.5186,1.91,12,0.159167,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep08,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,8,4,100,20,ON,0.1,1,0,0,0,45.554846,50.212721,1.075716,21.42,22.9902,0.9317,0.78176,0.745882,0,0.798497,0.818975,0.314436,0.9006,1.6887,2.08,12,0.173333,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed0__ep09,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,0,9,4,100,20,ON,0.1,1,0,0,0,49.347424,49.631752,0.818864,21.3615,23.0095,0.9284,0.783245,0.680365,0,0.808654,0.818374,0.32785,0.7824,1.674,2.89,12,0.240833,832ea4a053a4958f2ab79cc3bba4cb90a3e5872bb390df75b0f6198ef3694a26,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep00,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,0,4,100,20,ON,0.1,1,0,0,0,47.76445,51.699857,0.964226,21.2647,22.9948,0.9248,0.755743,0.735762,0,0.827762,0.760853,0.360064,0.8279,1.5606,3.26,12,0.271667,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep01,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,1,4,100,20,ON,0.1,1,0,0,0,44.943116,50.233995,1.240178,21.643,23.1388,0.9354,0.77211,0.716764,1,0.834692,0.773012,0.333851,0.7835,1.3755,2.1,12,0.175,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep02,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,2,4,100,20,ON,0.1,1,0,0,0,44.546161,52.302825,1.092881,21.2411,22.8845,0.9282,0.777578,0.711863,0,0.833278,0.805283,0.359972,0.9293,1.568,1.7,12,0.141667,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep03,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,3,4,100,20,ON,0.1,1,0,0,0,48.173223,48.814976,1.135813,21.5214,23.1154,0.931,0.774246,0.714217,1,0.824581,0.83165,0.340833,0.8367,1.4939,2.51,12,0.209167,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep04,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,4,4,100,20,ON,0.1,1,0,0,0,45.995855,50.773267,1.236276,21.2179,22.9467,0.9247,0.770494,0.709338,1,0.865224,0.802347,0.322237,0.9084,1.5939,1.98,12,0.165,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep05,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,5,4,100,20,ON,0.1,1,0,0,0,47.983126,49.941159,0.992753,21.5765,23.1777,0.9309,0.771774,0.683511,1,0.755624,0.764961,0.305291,0.8527,1.5961,3.43,12,0.285833,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep06,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,6,4,100,20,ON,0.1,1,0,0,0,47.713499,51.861772,0.954363,21.5705,23.1195,0.933,0.794992,0.709393,0,0.80708,0.778166,0.320902,0.9975,1.558,1.56,12,0.13,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep07,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,7,4,100,20,ON,0.1,1,0,0,0,45.837334,50.661584,0.960883,21.4815,23.0527,0.9318,0.76529,0.710572,0,0.817819,0.769304,0.304334,0.8686,1.5298,2.9,12,0.241667,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep08,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,8,4,100,20,ON,0.1,1,0,0,0,46.861296,50.362929,1.184911,21.213,23.2011,0.9143,0.762773,0.7468,0,0.833951,0.833444,0.302977,0.7528,1.5755,1.92,12,0.16,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed1__ep09,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,1,9,4,100,20,ON,0.1,1,0,0,0,46.749876,50.24838,0.956382,21.4938,23.0529,0.9324,0.762282,0.687125,0,0.791686,0.762798,0.358569,0.9093,1.4514,3.47,12,0.289167,fd7b01d1d7a0086dfca3f1e89712543ce9485fd67234925a452aaec546e15de6,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep00,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,0,4,100,20,ON,0.1,1,0,0,0,45.960155,51.124184,0.996727,21.3569,22.9323,0.9313,0.769477,0.748798,1,0.765793,0.831606,0.321509,0.7042,1.6969,2.1,12,0.175,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep01,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,1,4,100,20,ON,0.1,1,0,0,0,45.110657,50.635877,1.181516,21.4447,23.0576,0.93,0.791602,0.736525,1,0.852498,0.833196,0.304649,0.9549,1.4884,2.46,12,0.205,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep02,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,2,4,100,20,ON,0.1,1,0,0,0,48.665372,50.867818,1.201957,21.3737,22.947,0.9314,0.80347,0.722333,0,0.855994,0.771806,0.316299,0.9907,1.6061,1.9,12,0.158333,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep03,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,3,4,100,20,ON,0.1,1,0,0,0,46.446986,50.846171,0.817715,21.2182,23.1966,0.9147,0.779817,0.740746,1,0.829555,0.794639,0.306652,0.8392,1.473,2.2,12,0.183333,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep04,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,4,4,100,20,ON,0.1,1,0,0,0,47.764155,51.370209,1.036685,21.7576,22.8654,0.9515,0.77771,0.68173,1,0.859607,0.838618,0.332601,0.7646,1.4295,2.23,12,0.185833,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep05,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,5,4,100,20,ON,0.1,1,0,0,0,48.058392,52.003449,1.102159,21.255,23.1342,0.9188,0.803132,0.746516,1,0.745793,0.771619,0.282239,0.7685,1.6479,2.96,12,0.246667,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep06,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,6,4,100,20,ON,0.1,1,0,0,0,49.697955,53.443142,1.146736,21.3759,23.1823,0.9221,0.808377,0.741169,1,0.817799,0.775806,0.322517,0.7067,1.5642,2.22,12,0.185,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep07,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,7,4,100,20,ON,0.1,1,0,0,0,45.752711,52.324663,0.729051,21.4686,22.9902,0.9338,0.797335,0.725682,0,0.853517,0.779147,0.29165,0.9129,1.5526,3.42,12,0.285,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep08,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,8,4,100,20,ON,0.1,1,0,0,0,48.02162,54.984948,0.944124,21.6158,23.0529,0.9377,0.797385,0.754497,0,0.795492,0.82112,0.272476,0.8335,1.5123,2.57,12,0.214167,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed2__ep09,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,2,9,4,100,20,ON,0.1,1,0,0,0,51.053168,54.214851,1.000708,21.3471,23.2401,0.9185,0.771189,0.70931,1,0.836951,0.810497,0.287599,0.7995,1.3176,1.9,12,0.158333,b4100c5d2c8d4ae47b02443a3818e6163bf9a17f26bbd7f4ea63d3033fff5a52,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed3__ep00,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,3,0,4,100,20,ON,0.1,1,0,0,0,46.630145,47.699622,0.6648,21.7785,23.1823,0.9394,0.800191,0.728504,2,0.827476,0.787455,0.279464,0.9573,1.644,3.32,12,0.276667,ccd877912f4826c069e87c7d467f8497b860bd800b81a78cabf2f5617c1d5b60,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed3__ep01,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,3,1,4,100,20,ON,0.1,1,0,0,0,51.777213,51.891642,0.871855,21.276,22.9467,0.9272,0.78876,0.704037,0,0.885733,0.791076,0.291293,0.9211,1.364,1.57,12,0.130833,ccd877912f4826c069e87c7d467f8497b860bd800b81a78cabf2f5617c1d5b60,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed3__ep02,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,3,2,4,100,20,ON,0.1,1,0,0,0,45.790297,51.69421,1.087276,21.4095,23.1777,0.9237,0.788866,0.75254,2,0.780367,0.784528,0.298417,0.9329,1.5067,1.95,12,0.1625,ccd877912f4826c069e87c7d467f8497b860bd800b81a78cabf2f5617c1d5b60,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed3__ep03,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,3,3,4,100,20,ON,0.1,1,0,0,0,47.09928,49.013932,1.071454,21.6682,23.1388,0.9364,0.760608,0.746676,1,0.913411,0.774919,0.28517,0.7578,1.459,2.92,12,0.243333,ccd877912f4826c069e87c7d467f8497b860bd800b81a78cabf2f5617c1d5b60,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
abl__mixed_complex__w/o_GAT__seed3__ep04,mixed_complex_component_ablation,mixed_complex,w/o GAT,existing_current_table7,3,4,4,100,20,ON,0.1,1,0,0,0,53.384822,53.6259,0.605562,21.2453,23.1342,0.9184,0.772985,0.748931,1,0.839387,0.814292,0.331808,0.857,1.3639,2.57,12,0.214167,ccd877912f4826c069e87c7d467f8497b860bd800b81a78cabf2f5617c1d5b60,6ab462282254dde9da98b27b25c83d9d362b1a8c,0487b7ebc94623d8620b00d68767aad498ed167de2de213570c000cb5cd257f0
