record_id,protocol_id,scenario,method,training_seed,evaluation_episode_index,robot_count,policy_checkpoint_reused_from_main,safety_envelope,A_star_guide,ORCA_style_prior,velocity_slew_limits,pedestrian_limiter,lidar_safety_filter,robot_robot_shield,control_step_s,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,min_rr_center_distance_m,min_rp_center_distance_m,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,checkpoint_sha256
safetyoff__static_clutter__MAPPO__seed4__ep01,safety_off_evaluation,static_clutter,MAPPO,4,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,35.6,39.56,1.133,17.53,21.2377,0.8254,0.6799,0.5434,N/A,0.4347,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep02,safety_off_evaluation,static_clutter,MAPPO,4,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,36.28,40.59,2.717,17.61,21.4252,0.8219,0.7002,0.6146,N/A,0.4917,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep03,safety_off_evaluation,static_clutter,MAPPO,4,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,N/A,40.48,44.03,2.249,17.01,N/A (episode terminated early),N/A (early termination),0.6868,0.7299,N/A,0.5839,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep04,safety_off_evaluation,static_clutter,MAPPO,4,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,34.05,38.22,1.046,17.56,21.2377,0.8268,0.6978,0.6333,N/A,0.5066,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep05,safety_off_evaluation,static_clutter,MAPPO,4,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,33.5,37.8,1.093,17.22,21.1752,0.8132,0.742,0.5346,N/A,0.4277,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep06,safety_off_evaluation,static_clutter,MAPPO,4,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.3,38.32,1.046,17.25,21.3002,0.8099,0.7371,0.7446,N/A,0.5957,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep07,safety_off_evaluation,static_clutter,MAPPO,4,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,40.09,44.3,2.647,18.46,21.1752,0.8718,0.7597,0.5769,N/A,0.4615,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep08,safety_off_evaluation,static_clutter,MAPPO,4,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.35,39.36,2.429,18.02,21.3627,0.8435,0.7302,0.6925,N/A,0.554,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed4__ep09,safety_off_evaluation,static_clutter,MAPPO,4,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.44,40.73,1.617,17.92,21.3627,0.8388,0.6922,0.5788,N/A,0.463,N/A,840482c27686e25edc4533601879d72af9f5e2173bf0e8e5130a49ebff58043b
safetyoff__static_clutter__MAPPO__seed5__ep00,safety_off_evaluation,static_clutter,MAPPO,5,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,N/A,33.69,36.92,2.488,18.32,N/A (episode terminated early),N/A (early termination),0.7236,0.7355,N/A,0.5884,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep01,safety_off_evaluation,static_clutter,MAPPO,5,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.57,40.34,2.298,17.56,21.1752,0.8293,0.7133,0.6366,N/A,0.5093,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep02,safety_off_evaluation,static_clutter,MAPPO,5,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,37.43,40.67,2.722,17.72,21.1752,0.8368,0.6869,0.5051,N/A,0.4041,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep03,safety_off_evaluation,static_clutter,MAPPO,5,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,39.8,44.46,2.884,18.13,21.3002,0.8512,0.7161,0.5492,N/A,0.4394,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep04,safety_off_evaluation,static_clutter,MAPPO,5,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,38.35,42.57,2.567,17.83,21.1127,0.8445,0.6808,0.7287,N/A,0.583,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep05,safety_off_evaluation,static_clutter,MAPPO,5,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.06,38.23,2.564,18.1,21.1127,0.8573,0.7207,0.6889,N/A,0.5511,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep06,safety_off_evaluation,static_clutter,MAPPO,5,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,39.09,42.82,2.039,17.67,21.3002,0.8296,0.6979,0.6539,N/A,0.5231,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep07,safety_off_evaluation,static_clutter,MAPPO,5,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.79,40.61,1.486,18.02,21.1127,0.8535,0.6944,0.7238,N/A,0.579,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep08,safety_off_evaluation,static_clutter,MAPPO,5,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,37.11,41.81,1.05,17.22,21.3002,0.8084,0.7197,0.7053,N/A,0.5642,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed5__ep09,safety_off_evaluation,static_clutter,MAPPO,5,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,39.62,42.87,1.571,17.16,21.1752,0.8104,0.6758,0.5311,N/A,0.4249,N/A,a3c26d6f95db7d9cd8142bb14d4501f05c5894c92a3ea977c6fa12033aa48b39
safetyoff__static_clutter__MAPPO__seed6__ep00,safety_off_evaluation,static_clutter,MAPPO,6,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,34.9,37.85,1.517,17.55,21.1752,0.8288,0.7115,0.4781,N/A,0.3825,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep01,safety_off_evaluation,static_clutter,MAPPO,6,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,34.37,38.04,0.782,17.7,21.1127,0.8384,0.7593,0.6193,N/A,0.4954,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep02,safety_off_evaluation,static_clutter,MAPPO,6,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,37,41.29,2.28,17.76,21.2377,0.8362,0.754,0.691,N/A,0.5528,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep03,safety_off_evaluation,static_clutter,MAPPO,6,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,37.13,40.96,1.677,17.49,21.3002,0.8211,0.6777,0.5246,N/A,0.4197,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep04,safety_off_evaluation,static_clutter,MAPPO,6,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,34.98,38.04,1.67,17.59,21.1127,0.8331,0.7119,0.6214,N/A,0.4971,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep05,safety_off_evaluation,static_clutter,MAPPO,6,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.12,39.13,2.293,17.46,21.2377,0.8221,0.7127,0.6607,N/A,0.5286,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep06,safety_off_evaluation,static_clutter,MAPPO,6,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,40.4,45.25,1.305,18.25,21.1752,0.8619,0.7189,0.7092,N/A,0.5674,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep07,safety_off_evaluation,static_clutter,MAPPO,6,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,N/A,40.64,45.68,2.864,17.55,N/A (episode terminated early),N/A (early termination),0.7036,0.2932,N/A,0.2346,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep08,safety_off_evaluation,static_clutter,MAPPO,6,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,36.24,40.1,2.515,17.16,21.3002,0.8056,0.7089,0.728,N/A,0.5824,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed6__ep09,safety_off_evaluation,static_clutter,MAPPO,6,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,34.79,37.8,2.598,17.13,21.1127,0.8114,0.6771,0.4592,N/A,0.3674,N/A,4ef9ed257bf9b92f926da310e13a03f687b3473a94b0db93bf5c23291c5be255
safetyoff__static_clutter__MAPPO__seed7__ep00,safety_off_evaluation,static_clutter,MAPPO,7,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,N/A,36.74,39.91,1.443,17.76,N/A (episode terminated early),N/A (early termination),0.7477,0.3321,N/A,0.2657,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep01,safety_off_evaluation,static_clutter,MAPPO,7,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,34.89,39.35,1.77,17.74,21.1127,0.8403,0.6869,0.7019,N/A,0.5615,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep02,safety_off_evaluation,static_clutter,MAPPO,7,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,38.83,42.36,1.702,18.08,21.1752,0.8538,0.7428,0.6934,N/A,0.5547,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep03,safety_off_evaluation,static_clutter,MAPPO,7,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.32,40.5,0.852,18.49,21.2377,0.8706,0.7517,0.56,N/A,0.448,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep04,safety_off_evaluation,static_clutter,MAPPO,7,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,35.43,40.16,1.287,17.94,21.3627,0.8398,0.7405,0.7013,N/A,0.561,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep05,safety_off_evaluation,static_clutter,MAPPO,7,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,N/A,40.82,46.01,2.596,17.16,N/A (episode terminated early),N/A (early termination),0.7568,0.2963,N/A,0.237,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep06,safety_off_evaluation,static_clutter,MAPPO,7,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,35.57,39.86,2.92,17.26,21.3002,0.8103,0.7242,0.4881,N/A,0.3905,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep07,safety_off_evaluation,static_clutter,MAPPO,7,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,37.7,42.73,2.874,17.22,21.3627,0.8061,0.7259,0.4808,N/A,0.3846,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep08,safety_off_evaluation,static_clutter,MAPPO,7,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,N/A,34.37,37.5,2.19,18.12,N/A (episode terminated early),N/A (early termination),0.7517,0.3192,N/A,0.2554,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__static_clutter__MAPPO__seed7__ep09,safety_off_evaluation,static_clutter,MAPPO,7,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,N/A,34.46,38.28,1.845,17.85,N/A (episode terminated early),N/A (early termination),0.7541,0.3448,N/A,0.2758,N/A,299d06ba45073c5edd950efbcf8b612a5df29b4d69460f2285caf150fe46db37
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep00,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,32.56,36.64,0.9,17.03,N/A (episode terminated early),N/A (early termination),0.7562,0.253,0.4736,0.2024,0.3789,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep01,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,30.67,33.2,1.575,17.67,12.8118,1.3792,0.726,0.5791,0.6408,0.4633,0.5126,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep02,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,33.04,36.37,1.753,17.91,N/A (episode terminated early),N/A (early termination),0.6985,0.4305,0.4334,0.3444,0.3467,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep03,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,37.15,41.57,1.28,17.01,N/A (episode terminated early),N/A (early termination),0.6946,0.2783,0.4077,0.2226,0.3262,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep04,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,34.53,39.21,2.499,17.25,12.825,1.345,0.6799,0.474,0.8462,0.3792,0.677,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep05,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,36.46,40.47,2.22,17.83,12.8106,1.3918,0.6718,0.5553,0.5803,0.4442,0.4642,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep06,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,30.61,34.52,2.765,17.87,12.7812,1.3982,0.7032,0.6311,0.7577,0.5049,0.6062,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep07,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,32.01,36.56,2.236,17.75,12.804,1.3863,0.6709,0.5083,0.7975,0.4066,0.638,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep08,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,32.19,36.29,2.823,17.96,12.8087,1.4022,0.758,0.6058,0.6832,0.4846,0.5466,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed0__ep09,safety_off_evaluation,dynamic_pedestrians,MAPPO,0,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,34.21,39.3,2.874,18.06,N/A (episode terminated early),N/A (early termination),0.7024,0.3759,0.4785,0.3007,0.3828,ff4a2fa76f06790ca78040ecf4d7df38359d529c0be7e7e0347d0da47c594728
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep00,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,31.75,36.36,1.312,17.95,12.8146,1.4007,0.6704,0.5189,0.743,0.4151,0.5944,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep01,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,33.2,37.47,0.93,17.24,12.8038,1.3465,0.7199,0.4807,0.6689,0.3846,0.5351,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep02,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,34.15,38.87,2.821,17.2,12.802,1.3435,0.7485,0.5893,0.5827,0.4714,0.4662,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep03,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,34.1,38.9,1.731,17.26,12.8151,1.3469,0.7328,0.5429,0.7593,0.4343,0.6074,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep04,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.86,37.42,2.895,17.12,12.8093,1.3365,0.6747,0.6792,0.5663,0.5434,0.453,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep05,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,35.96,40.53,1.562,17.9,N/A (episode terminated early),N/A (early termination),0.7058,0.2998,0.4713,0.2398,0.377,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep06,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,36.84,41.06,2.263,17.49,12.8254,1.3637,0.7249,0.516,0.6657,0.4128,0.5326,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep07,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,30.51,33.81,1.299,17.55,12.8021,1.3709,0.6917,0.6006,0.7388,0.4805,0.591,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep08,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,31.8,34.95,1.75,18.06,12.8116,1.4097,0.6806,0.4316,0.5473,0.3453,0.4378,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed1__ep09,safety_off_evaluation,dynamic_pedestrians,MAPPO,1,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,34.5,38.04,2.878,17.29,12.8057,1.3502,0.6892,0.5917,0.5685,0.4734,0.4548,0f00ce21cc6b271e6e5b8f78ff900dbf7ea8424224e5079bbbd35108c07b5b9b
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep00,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,32.9,37.24,1.595,17.49,N/A (episode terminated early),N/A (early termination),0.6809,0.3171,0.469,0.2537,0.3752,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep01,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,33.27,37.1,1.87,18.3,N/A (episode terminated early),N/A (early termination),0.7561,0.2575,0.4738,0.206,0.379,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep02,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,34.57,38.7,1.707,17.84,N/A (episode terminated early),N/A (early termination),0.7214,0.4234,0.4149,0.3387,0.3319,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep03,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,37.7,41.87,1.802,18.17,N/A (episode terminated early),N/A (early termination),0.7412,0.3003,0.3848,0.2402,0.3078,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep04,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,0,30.84,34.68,1.403,17.41,N/A (episode terminated early),N/A (early termination),0.6714,0.7437,0.7818,0.595,0.6254,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep05,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,30.01,32.41,1.039,17.48,N/A (episode terminated early),N/A (early termination),0.6871,0.4316,0.5103,0.3453,0.4082,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
safetyoff__dynamic_pedestrians__MAPPO__seed2__ep06,safety_off_evaluation,dynamic_pedestrians,MAPPO,2,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,30.9,35.47,1.111,17.28,12.8368,1.3461,0.7252,0.3826,0.5466,0.3061,0.4373,ed04c8a5e8d6d1e7298bb5d8677fb0d9ce116f77e5bb0771f4beb4edac29f640
